batch_size,worker_num,prefetch_factor,batch_idx,data_time,training_time
512,16,1,469,0.5695111751556396,0.09280228614807129
512,16,1,470,0.5840585231781006,0.0909883975982666
512,16,1,471,0.6709456443786621,0.0904390811920166
512,16,1,472,0.6754257678985596,0.0904395580291748
512,16,1,473,0.610100507736206,0.09113168716430664
512,16,1,474,0.6201004981994629,0.09130144119262695
512,16,1,475,0.6410479545593262,0.0913534164428711
512,16,1,476,0.6533010005950928,0.0889434814453125
512,16,1,477,0.6183488368988037,0.08910870552062988
512,16,1,478,0.6152772903442383,0.08864474296569824
512,16,1,479,0.6465046405792236,0.09037375450134277
512,16,1,480,0.5705375671386719,0.09087371826171875
512,16,1,481,0.5477643013000488,0.09002876281738281
512,16,1,482,0.6064143180847168,0.08919239044189453
512,16,1,483,0.623708963394165,0.09251618385314941
512,16,1,484,0.6318025588989258,0.09066629409790039
512,16,1,485,0.6793124675750732,0.0907893180847168
512,16,1,486,0.6563217639923096,0.09087228775024414
512,16,1,487,0.6474266052246094,0.0915384292602539
512,16,1,488,0.6467735767364502,0.09052371978759766
512,16,1,489,0.6377081871032715,0.09000253677368164
512,16,1,490,0.6215903759002686,0.09089303016662598
512,16,1,491,0.5878887176513672,0.09074854850769043
512,16,1,492,0.6174914836883545,0.09121036529541016
512,16,1,493,0.5942838191986084,0.0895993709564209
512,16,1,494,0.6379146575927734,0.09167623519897461
512,16,1,495,0.6370656490325928,0.09063291549682617
512,16,1,496,0.6705546379089355,0.09154081344604492
512,16,1,497,0.5566351413726807,0.09106087684631348
512,16,1,498,0.5876164436340332,0.09062004089355469
512,16,1,499,0.6966793537139893,0.09102964401245117
512,16,1,500,0.5845503807067871,0.0907430648803711
512,16,1,501,0.6765768527984619,0.09021544456481934
512,16,1,502,0.6767807006835938,0.09226751327514648
512,16,1,503,0.6267459392547607,0.09081244468688965
512,16,1,504,0.658186674118042,0.09074521064758301
512,16,1,505,0.6805155277252197,0.09035634994506836
512,16,1,506,0.6740400791168213,0.08869457244873047
512,16,1,507,0.6865262985229492,0.08910489082336426
512,16,1,508,0.6449382305145264,0.08914422988891602
512,16,1,509,0.6578705310821533,0.09004426002502441
512,16,1,510,0.6914916038513184,0.08988046646118164
512,16,1,511,0.6896905899047852,0.09048771858215332
512,16,1,512,0.6472852230072021,0.09074234962463379
512,16,1,513,0.6203582286834717,0.08839178085327148
512,16,1,514,0.6934685707092285,0.09100794792175293
512,16,1,515,0.662855863571167,0.09099531173706055
512,16,1,516,0.6359879970550537,0.09053707122802734
512,16,1,517,0.6623506546020508,0.09031558036804199
512,16,1,518,0.6374433040618896,0.09023618698120117
512,16,1,519,0.696765661239624,0.09009623527526855
512,16,1,520,0.5312643051147461,0.08809542655944824
512,16,1,521,0.6524386405944824,0.08504152297973633
512,16,1,522,0.6430907249450684,0.08973479270935059
512,16,1,523,0.7020914554595947,0.08813834190368652
512,16,1,524,0.7413051128387451,0.09064435958862305
512,16,1,525,0.6804616451263428,0.08998966217041016
512,16,1,526,0.6238694190979004,0.08898591995239258
512,16,1,527,0.6651952266693115,0.09197163581848145
512,16,1,528,0.6997952461242676,0.0935976505279541
512,16,1,529,0.6861157417297363,0.08793330192565918
